INPUT:image_left	INPUT:image_right	OUTPUT:others	OUTPUT:result	GOLDEN:others	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:started	ASSIGNMENT:submitted
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_6_3.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_6_3.png		"{""Lesser Coverts"":true}"					000179ae16--60bf6604cd58ba6b3e644cd4	000179ae16--60bc7eebfe5d13225934e7fe	85da90cd50576af2f2c438c38d19d834	2021-06-08T12:43:48.103	2021-06-08T12:44:06.867
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_31.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_31.png		"{""Lesser Coverts"":true}"					000179ae16--60bf6618f33865758ebe2914	000179ae16--60bc7eebfe5d13225934e7fa	85da90cd50576af2f2c438c38d19d834	2021-06-08T12:44:08.196	2021-06-08T12:44:15.477
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_4_22.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_4_22.png		"{""Head"":true}"					000179ae16--60bf66201e5629033049054d	000179ae16--60bc7eebfe5d13225934e7f4	85da90cd50576af2f2c438c38d19d834	2021-06-08T12:44:16.463	2021-06-08T12:44:24.424
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_4_9.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_4_9.png		"{""Head"":true}"					000179ae16--60bf66290baf93026a050383	000179ae16--60bc7eebfe5d13225934e7f5	85da90cd50576af2f2c438c38d19d834	2021-06-08T12:44:25.887	2021-06-08T12:44:33.596
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_4.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_4.png		"{""Head"":true}"					000179ae16--60bf66321e5629033049069d	000179ae16--60bc7eebfe5d13225934e7fb	85da90cd50576af2f2c438c38d19d834	2021-06-08T12:44:34.348	2021-06-08T12:44:41.554
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_8_3.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_8_3.png		"{""Lesser Coverts"":true}"					000179ae16--60bf663a4dc48f273e5c68ea	000179ae16--60bc7eebfe5d13225934e801	85da90cd50576af2f2c438c38d19d834	2021-06-08T12:44:42.624	2021-06-08T12:44:50.369
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_8_15.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_8_15.png		"{""Head"":true}"					000179ae16--60bf6644cd58ba6b3e645152	000179ae16--60bc7eebfe5d13225934e800	85da90cd50576af2f2c438c38d19d834	2021-06-08T12:44:52.246	2021-06-08T12:45:00.796
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_7_3.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_7_3.png		"{""Beak"":true}"					000179ae16--60bf664f68183b5da87d839f	000179ae16--60bc7eebfe5d13225934e7ff	85da90cd50576af2f2c438c38d19d834	2021-06-08T12:45:03.630	2021-06-08T12:45:09.729
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_8_31.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_8_31.png		"{""Head"":true}"					000179ae16--60bf667a5bc69d784651da3a	000179ae16--60bc7eebfe5d13225934e802	85da90cd50576af2f2c438c38d19d834	2021-06-08T12:45:46.054	2021-06-08T12:45:52.138
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_2.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_2.png		"{""Head"":true}"					000179ae16--60bf668183d01a0997ef7772	000179ae16--60bc7eebfe5d13225934e7f8	85da90cd50576af2f2c438c38d19d834	2021-06-08T12:45:53.428	2021-06-08T12:45:59.045
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_6_3.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_6_3.png		"{""Head"":true,""Belly"":true,""Tarsus"":true,""Wattle"":true}"					000179ae16--60bf750119d71055fe15bb92	000179ae16--60bc7eebfe5d13225934e7fe	08fb1fdb1e79ba9c6bbbd19f0ac4c74c	2021-06-08T13:47:45.465	2021-06-08T13:48:06.597
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_8_15.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_8_15.png		"{""Feet"":true,""Thigh"":true,""Belly"":true,""Throat"":true}"					000179ae16--60bf7518f440ea6858ae2125	000179ae16--60bc7eebfe5d13225934e800	08fb1fdb1e79ba9c6bbbd19f0ac4c74c	2021-06-08T13:48:08.115	2021-06-08T13:48:13.978
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_8_3.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_8_3.png		"{""Rump"":true,""Belly"":true,""Lesser Coverts"":true}"					000179ae16--60bf75200baf93026a061ad7	000179ae16--60bc7eebfe5d13225934e801	08fb1fdb1e79ba9c6bbbd19f0ac4c74c	2021-06-08T13:48:16.161	2021-06-08T13:48:21.715
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_4_9.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_4_9.png		"{""Thigh"":true,""Primaries"":true,""Feet"":true}"					000179ae16--60bf7526f440ea6858ae222c	000179ae16--60bc7eebfe5d13225934e7f5	08fb1fdb1e79ba9c6bbbd19f0ac4c74c	2021-06-08T13:48:22.649	2021-06-08T13:48:31.205
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_13.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_13.png		"{""Scapulars"":true,""Vent"":true,""Feet"":true,""Belly"":true}"					000179ae16--60bf75317afbc056f6b516e5	000179ae16--60bc7eebfe5d13225934e7f6	08fb1fdb1e79ba9c6bbbd19f0ac4c74c	2021-06-08T13:48:33.237	2021-06-08T13:48:39.259
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_31.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_31.png		"{""Tertials"":true,""Tibia"":true,""Tibio-tarsal articulation"":true}"					000179ae16--60bf75391e381301d7d32258	000179ae16--60bc7eebfe5d13225934e7fa	08fb1fdb1e79ba9c6bbbd19f0ac4c74c	2021-06-08T13:48:41.599	2021-06-08T13:48:49.222
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_4_22.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_4_22.png		"{""Tibia"":true,""Thigh"":true,""Rump"":true,""Coverts"":true,""Lesser Coverts"":true}"					000179ae16--60bf7542a2e4442f855ea94a	000179ae16--60bc7eebfe5d13225934e7f4	08fb1fdb1e79ba9c6bbbd19f0ac4c74c	2021-06-08T13:48:50.912	2021-06-08T13:49:00.058
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_4.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_4.png		"{""Flanks"":true,""Thigh"":true,""Primaries"":true}"					000179ae16--60bf754d5bc69d784652e757	000179ae16--60bc7eebfe5d13225934e7fb	08fb1fdb1e79ba9c6bbbd19f0ac4c74c	2021-06-08T13:49:01.117	2021-06-08T13:49:08.277
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_16.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_16.png		"{""Tibia"":true,""Lesser Coverts"":true,""Rump"":true}"					000179ae16--60bf7555f440ea6858ae25c6	000179ae16--60bc7eebfe5d13225934e7f7	08fb1fdb1e79ba9c6bbbd19f0ac4c74c	2021-06-08T13:49:09.130	2021-06-08T13:49:14.242
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_7_3.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_7_3.png		"{""Coverts"":true,""Vent"":true,""Tarsus"":true}"					000179ae16--60bf755c62f2586508ed9636	000179ae16--60bc7eebfe5d13225934e7ff	08fb1fdb1e79ba9c6bbbd19f0ac4c74c	2021-06-08T13:49:16.501	2021-06-08T13:49:20.630
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_8_31.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_8_31.png		"{""Scapulars"":true,""Tertials"":true,""Vent"":true,""Tarsus"":true}"					000179ae16--60bf75627afbc056f6b51aa0	000179ae16--60bc7eebfe5d13225934e802	08fb1fdb1e79ba9c6bbbd19f0ac4c74c	2021-06-08T13:49:22.467	2021-06-08T13:49:27.480
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_2.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_2.png		"{""Scapulars"":true,""Thigh"":true,""Feet"":true}"					000179ae16--60bf75684f73891cd4220f90	000179ae16--60bc7eebfe5d13225934e7f8	08fb1fdb1e79ba9c6bbbd19f0ac4c74c	2021-06-08T13:49:28.585	2021-06-08T13:49:33.482
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_4.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_4.png		"{""Head"":true,""Flanks"":true}"					000179ae16--60bf7ae2f0deff310aded764	000179ae16--60bc7eebfe5d13225934e7fb	acc78d5fb3575c0e4436abdd4ad25f54	2021-06-08T14:12:50.466	2021-06-08T14:13:04.962
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_8_31.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_8_31.png		"{""Head"":true,""Iris"":true,""Flanks"":true}"					000179ae16--60bf7b02250bd33facb70208	000179ae16--60bc7eebfe5d13225934e802	acc78d5fb3575c0e4436abdd4ad25f54	2021-06-08T14:13:22.015	2021-06-08T14:13:41.429
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_4_22.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_4_22.png		"{""Head"":true}"					000179ae16--60bf7b1678248827a628445f	000179ae16--60bc7eebfe5d13225934e7f4	acc78d5fb3575c0e4436abdd4ad25f54	2021-06-08T14:13:42.805	2021-06-08T14:13:49.321
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_7_3.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_7_3.png		"{""Head"":true}"					000179ae16--60bf7b1e99211a6cb3ca63fd	000179ae16--60bc7eebfe5d13225934e7ff	acc78d5fb3575c0e4436abdd4ad25f54	2021-06-08T14:13:50.608	2021-06-08T14:13:59.097
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_31.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_31.png		"{""Head"":true,""Iris"":true}"					000179ae16--60bf7b28c2e3f60252c2b84d	000179ae16--60bc7eebfe5d13225934e7fa	acc78d5fb3575c0e4436abdd4ad25f54	2021-06-08T14:14:00.644	2021-06-08T14:14:08.668
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_2.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_2.png		"{""Head"":true,""Rump"":true,""Thigh"":true,""Tarsus"":true}"					000179ae16--60bf7b31cd58ba6b3e661215	000179ae16--60bc7eebfe5d13225934e7f8	acc78d5fb3575c0e4436abdd4ad25f54	2021-06-08T14:14:09.704	2021-06-08T14:14:21.205
												
